Place ID;Place Name;Review ID;Author;Rating;Predicted Rating;Text;Review Length;Word Count;Time;Date;Response
ChIJu-Hvg2BpzpQRZNiIJ3K70kE;Cão Mania;Daniela Reis_1475846798;Daniela Reis;5;5;"Maravilhosos! Muito cuidadosos com os bichinhos. ...pensam em tudo e me surpreendem sempre.  Saio de São Paulo e levo minha cachorrinha para eles cuidarem ;) Parabéns pelo trabalho de vcs!";188;30;1475846798;2016-10-07 10:26:38;pt
ChIJAQAAQHxEzpQRuw4dzuxc4aA;Mundo Rural Pet Shop e Clínica Veterinária Santo Andre;Fabiano Santos_1691715907;Fabiano Santos;5;5;Top;3;1;1691715907;2023-08-10 22:05:07;en
ChIJp8oWhFzH3EERGiWn02tlvnw;PetScan - Ultrassonografia Especializada;Mario Elisei_1698066313;Mario Elisei;5;5;Pessoal da PetScan sempre muito atenciosos, rápidos e precisos. Atendimentos personalizado para pets e tutores. Recomendo;121;16;1698066313;2023-10-23 10:05:13;pt
ChIJj6yxvY9pzpQRn5S5yJ5nz1g;Clínica Veterinária Popular Up Animal - Veterinário em Mauá;Anelice Araujo_1738425617;Anelice Araujo;5;5;"Profissionais maravilhosos, as moças da recepção sempre simpáticas e respondem rápido, tiram todas as dúvidas, todas as doutoras que passei sempre foram muito atenciosas e amorosas com a panda.
Sempre muito cuidadosos, cuidei do câncer de mama da minha cachorra ai durante 3
meses seguidos e até o final sempre me orientaram muito bem, a panda foi muito bem cuidada por vocês até o final, dá pra ver o amor e o carinho pela profissão que exercem, obrigada!❤️ já passei meu gato em outra ocasião também e ele foi muito bem tratado! indico a clínica! e continuarei passando!";572;98;1738425617;2025-02-01 13:00:17;pt
ChIJu-Hvg2BpzpQRZNiIJ3K70kE;Cão Mania;Michelle Menezes_1521202133;Michelle Menezes;1;1;Liguei hoje para mandar minha cachorrinha para tomar banho, pois quando tinha outros caes senpre mandei la, mas a resposta que tive foi que nao tinha como vir buscar, infelizmente nao recomendo por causa deste mal atendimento.;226;37;1521202133;2018-03-16 09:08:53;pt
ChIJGaBntI9dzpQRRgaLBJvWgVo;Pet Shop Reina Pets;Sulamiggy gy_1714772083;Sulamiggy gy;5;5;Sempre sou bem atendida, encontro o que preciso e o preço é ótimo .;67;14;1714772083;2024-05-03 18:34:43;pt
ChIJeZ4wX-JnzpQRIRPpS1nca6M;PET CARE DOG´S LII;rodrigo zL_1637982424;rodrigo zL;5;5;Pet care dog 's Lii;19;5;1637982424;2021-11-27 00:07:04;en
ChIJe0Ul3cZpzpQRiD07pySMQ_E;Doce Patinha Estética Animal;DROGARIA ESPERANÇA LOJA 2_1739623276;DROGARIA ESPERANÇA LOJA 2;5;5;Com certeza um dos melhores banhos que a Luna já tomou! A tosa tbm foi sensacional, Rodrigo obrigado pelo carinho e dedicação com nosso pet!!!;142;25;1739623276;2025-02-15 09:41:16;pt
ChIJJ9tQsIlzzpQRA-cRpjpj1oE;Casa de Ração ABRANTES;WF B_1628954734;WF B;5;5;Muito prestativo.;17;2;1628954734;2021-08-14 12:25:34;pt
ChIJf92xrEVCzpQREUVvxSLWU6k;Pet Shop Vitoria & Bia;Maria de Fatima C. Sbrana_1686070412;Maria de Fatima C. Sbrana;1;1;Sinceramente, fico pensando como que um lugar que coloca a música em um volume alto, moro na outra rua e não consigo ao menos trabalhar pois faço home office, estão preocupados com o bem estar dos animais? Imagino que  os animais se incomodam com altos volumes.;261;46;1686070412;2023-06-06 13:53:32;pt
ChIJD0vh18ZDzpQRXaWGnIDLkos;Fly Pets - Petshop e centro de estética animal;Amanda Yamauthi_1677431935;Amanda Yamauthi;5;5;Lugar maravilhoso. Tratam minha Kiara com o maior carinho. Fora o serviço que é excelente, o pelo dela nunca esteve tão brilhoso e bem cuidado.;143;25;1677431935;2023-02-26 14:18:55;pt
ChIJ93ziATBpzpQRT96ADZPiC5k;Petshop Petzcão;Luã 2000_1538680699;Luã 2000;5;5;Very good fast delivery;23;4;1538680699;2018-10-04 16:18:19;pt
ChIJk9n_XUhpzpQRIm2BllTqXGU;Pet Shop Lili;Edson Relich_1701721426;Edson Relich;5;5;Super indico e recomendo atendimento muito excelente doutor Denis e doutora daíne muito atensiosos e a recepcionista tbm está de parabéns;137;21;1701721426;2023-12-04 17:23:46;pt
ChIJq6o2cmRvzpQR3JILZA8KW-8;Pet Shop Nascer do Sol;elisabeth kiel_1663886171;elisabeth kiel;5;5;"Top D+ pessoal super gente boa, ótimo atendimento e tem tudo que precisamos, parabéns aos donos vcs são demais .
Amooo tratamento, sou uma cliente fiel.🙏🏽🙌🏽😘👉🏽❤️🌻🌻🌻🌻";165;26;1663886171;2022-09-22 19:36:11;pt
ChIJXRC4f9RdzpQRoAHrZlgianc;Clínica Veterinária Prevent Vet;Evandro Silva Smile_1733170965;Evandro Silva Smile;5;5;"A melhor escolha!

A Dra é muito cuidadosa, atenciosa, muito responsável, passando muito bem as informações necessárias, enfim... não tenho nenhuma crítica negativa a fazer.

São todos os elogios e ainda tantos quanto forem possíveis, pra se referir a Dra e a todo o amor que demonstra ter.

Eu só tenho a agradecer por ter uma pessoa como você tão pertinho pra cuidar do Kenai.
Muito obrigado 🙏🏻🌻";397;68;1733170965;2024-12-02 17:22:45;pt
ChIJ2-qSBnBdzpQRWRS1SBQ8dzc;Cantinho do Pet;Rosana Costa_1650146754;Rosana Costa;1;1;"Hoje vendo vários cachorrinhos saindo do pet com orelha de coelho, me bateu uma vontade imensa de colocar a orelhinha na minha cachorrinha, que esta com 13 anos, e infelizmente esta bastante doente, imaginei ela com a orelhinha, pq nao sei por quanto tempo ela estará por aqui.
Entao entrei disposta a comprar a orelhinha, quando a veterinária foi irredutível em vender uma orelhinha. Eu fiquei tão triste, tão decepcionada, pq inclusive contei sobre minha angustia de nao saber por quanto tempo eu a terei. Depois me veio a cabeça, eu deveria ter pago o banho para finalmente ter a orelha.
Eu não uso esse Pet pq moro na Vila Guarani, eu havia ido na marmoraria quase em frente.
Mas esse tipo de atitude nos causa decepçao ate pelo motivo das pessoas serem tão insensíveis, e quem trabalha com animais não combina com falta de sensibidade.";840;146;1650146754;2022-04-16 19:05:54;pt
ChIJ7UR6rPdpzpQRE4bl7q14DAk;PET CARE QUEIROS;loh_1724344353;loh;5;5;Nossa experiência foi maravilhosa desde o primeiro banho do nosso shitzu! Somos recepcionados com sorriso e atenção… A Jenifer o trata com muito amor e quando ele chega em casa, está feliz e se comporta muito bem. Produtos vendidos e usados de muita qualidade. Recomendo!;271;45;1724344353;2024-08-22 13:32:33;pt
ChIJ6Vtso5FpzpQRUqFHSTv31wk;Clínica Veterinária Doctor Vida;Ana Carolina_1738809123;Ana Carolina;5;5;Castrei minha gatinha e foi tudo ótimo, desde a recepção até a alta. Obrigada a todos que fizeram parte desse processo ❤️❤️;123;22;1738809123;2025-02-05 23:32:03;pt
ChIJUXxFKYdvzpQRWOMYHTmNzSk;Polipet;Francisco Alves Ferreira_1734481391;Francisco Alves Ferreira;5;5;Sou de São Paulo, conheço  unidade de Taubaté, que bom agora tem unidade em Mauá, espero que abram mais unidades, sempre faço compras online para os pets do meu irmão, o valor da ração é atrativo e a entrega é super rápida.;223;42;1734481391;2024-12-17 21:23:11;pt
ChIJMfw2b2ldzpQR-UlrOgLvHIo;Pets Onaga - Unidade Vila Industrial;Elida Carvente I Fernandes_1728518816;Elida Carvente I Fernandes;5;5;Sempre acho tudo que preciso para a minha cachorrinha,desde ração a medicamentos. Preço justo.Recomendo;103;14;1728518816;2024-10-09 21:06:56;pt
ChIJsa4dVIhozpQRJDaScSe30oQ;Banho e Tosa;Solange Santos_1657152665;Solange Santos;5;5;Pessoal super educados encontro tudo que preciso super indico;61;9;1657152665;2022-07-06 21:11:05;pt
ChIJ7SQomQhszpQR-s97l6yFT6o;CÃO AMIGGOS;Dara Santanaa_1708462732;Dara Santanaa;5;5;"Este pet shop é incrível! ✨
Me atenderam rápido para um banho, tosa e táxi dog. Foram super carinhosos e cuidadosos, buscaram meu cachorro e o entregaram limpinho, cheirosinho e com os ouvidos secos, o que é muito importante pra mim porque ele já teve uma infecção grave por causa da negligência de outro lugar. Conseguiram tosar meu cachorrinho perfeitamente, mesmo quando outros lugares disseram que era impossível. Meu cachorrinho foi entregue com toda segurança, num carro super equipado. Adorei o cuidado que tiveram com ele. Recomendo muito esse pet shop, são demais!💫❤️";576;93;1708462732;2024-02-20 17:58:52;pt
ChIJzVLcaaJpzpQR-Mh6CLX5n8k;SamisPet Clínica Veterinária;Mirian cecilia Furlan_1711560647;Mirian cecilia Furlan;5;5;"Levo sempre meus cachorros no Samis do Curuca, gosto muito !
Agora o Samis Vila Helena Odiei.
Trabalham sem vontade , paguei para fazer tossehigienica não fizeram . De verdade lá no Vila Helena não levo mais.";208;37;1711560647;2024-03-27 14:30:47;pt
ChIJm_QwBaNDzpQRorf1BpfVilI;Pet Shop Centro de Estética Bem Estar Animal;Giovanna Leticia Oliveira Silva_1653254326;Giovanna Leticia Oliveira Silva;1;1;Comprei um combo de 4 banhos para cada um dos meus dois cachorros e simplesmente não comunicaram de forma clara que cada banho tinha validade de 15 dias e caso eu não levasse os cachorros nesse período eu perderia os banhos (não assinei nenhum contrato que informasse isso, foi tudo no boca a boca e tudo mal informado, caso contrário não estaria fazendo essa avaliação). Por fim, paguei antecipadamente por 8 banhos no total e só pude usar 6.;443;79;1653254326;2022-05-22 18:18:46;pt
ChIJ1QfSQH9BzpQR05ppFXiCGCI;PSA Veterinary Clinic;alvaro cavalcanti_1644698043;alvaro cavalcanti;4;3;Ok;2;1;1644698043;2022-02-12 17:34:03;en
ChIJB7TUNYpCzpQRMre1z5sNOL8;Vitalvet ABC | Banho e Tosa | Castração de Cachorro e Gato | Ozonioterapia;Antonio Iponema_1724089331;Antonio Iponema;5;3;Ok;2;1;1724089331;2024-08-19 14:42:11;en
ChIJVcYAiVlnzpQRZhqmId0unsE;Peg Pet Sapopemba - Pet Shop - Veterinária - Banho e Tosa;Orlando Barbosa de Araujo_1705285572;Orlando Barbosa de Araujo;4;3;Ok;2;1;1705285572;2024-01-14 23:26:12;en
ChIJiU8HuSxBzpQRgG08_fFzkc4;Petz João Firmino;Ana Celia Barros_1650490909;Ana Celia Barros;5;3;Ok;2;1;1650490909;2022-04-20 18:41:49;en
ChIJh3axuHdDzpQRKbTECPZowHE;Hospital Veterinário Lado A Lado Animal;mara thais ferreira dias_1659038294;mara thais ferreira dias;5;3;Ok;2;1;1659038294;2022-07-28 16:58:14;en
ChIJjWUzTZNBzpQRfyPGP5AUAeM;Clínica Veterinária Mania Animal;nilda dias_1640122237;nilda dias;5;3;Ok;2;1;1640122237;2021-12-21 18:30:37;en
ChIJy-shgFJdzpQRyQivAqPZhoA;Pet Shop Center Pesk;Igor Nalesso_1611979293;Igor Nalesso;5;3;Ok;2;1;1611979293;2021-01-30 01:01:33;en
ChIJ26f1DXRCzpQRgHV6c6NLsmk;Piu Piu Clínica e Hospital Veterinário 24H;Antonio Iponema_1708887429;Antonio Iponema;5;3;Ok;2;1;1708887429;2024-02-25 15:57:09;en
ChIJ26f1DXRCzpQRgHV6c6NLsmk;Piu Piu Clínica e Hospital Veterinário 24H;SEM GO PRO_1597576905;SEM GO PRO;5;3;Ok;2;1;1597576905;2020-08-16 08:21:45;en
ChIJa_r8WP1nzpQR8p2MUOhUTB0;Pet Shop Clube das Patinhas;Ronaldo Nogueira_1553644898;Ronaldo Nogueira;3;3;Ok;2;1;1553644898;2019-03-26 21:01:38;en
ChIJr5DMB6ddzpQRMQM8xLzi9g4;Petz Anhaia Mello;Wellington Rodrigo JS_1683768343;Wellington Rodrigo JS;5;3;Ok;2;1;1683768343;2023-05-10 22:25:43;en
ChIJC2sp3-9dzpQRRIxi-y6O-S4;Dog's Day - Vila Guairaca;Renato Barreto_1637409650;Renato Barreto;4;3;Ok;2;1;1637409650;2021-11-20 09:00:50;en
ChIJC2sp3-9dzpQRRIxi-y6O-S4;Dog's Day - Vila Guairaca;Fernando Alves_1627162382;Fernando Alves;3;3;Ok;2;1;1627162382;2021-07-24 18:33:02;en
ChIJg1M8AvNozpQRllr2e6rOYdw;Pet Shop Artcão;James Torres_1560815084;James Torres;3;3;Ok;2;1;1560815084;2019-06-17 20:44:44;en
ChIJ99pL1mddzpQRwmkmD9slKnE;Pet Shop Vira Lata;Lucia p12 Lima_1655169501;Lucia p12 Lima;5;3;Ok;2;1;1655169501;2022-06-13 22:18:21;en
ChIJjRJRxGBpzpQREXkUi78gee8;RAÇÕES COMERCIAL NISHIYAMA;Lucas Lima_1661539324;Lucas Lima;4;3;Ok;2;1;1661539324;2022-08-26 15:42:04;en
ChIJGUAEZq9uzpQR51QKuh_XB7E;Evo Pet;Eloir Comby_1548778330;Eloir Comby;3;3;Ok;2;1;1548778330;2019-01-29 14:12:10;en
ChIJgd_geXZBzpQRdfDEjwqt-CI;Bichos e Caprichos;SEM GO PRO_1598986690;SEM GO PRO;3;3;Ok;2;1;1598986690;2020-09-01 15:58:10;en
ChIJj6yxvY9pzpQRn5S5yJ5nz1g;Clínica Veterinária Popular Up Animal - Veterinário em Mauá;Virgolino Silva_1650301582;Virgolino Silva;5;3;Ok;2;1;1650301582;2022-04-18 14:06:22;en
ChIJg4wvk3lnzpQR51V7JMY3myw;Pet shop Hipiaugui;Lucia p12 Lima_1720613095;Lucia p12 Lima;5;3;Ok;2;1;1720613095;2024-07-10 09:04:55;en
ChIJ-44l3rtpzpQR3fD2usNCzIU;Dr. Hato - Clínica Veterinária e Pet Shop (Unidade Vila Alto de Santo André);Ivana Brito_1677445392;Ivana Brito;5;3;Ok;2;1;1677445392;2023-02-26 18:03:12;en
ChIJTUghTQtDzpQRamnROFO1TJ8;Petz - Dom Pedro II;Paulo Roberto Trevelin_1594734930;Paulo Roberto Trevelin;4;3;Ok;2;1;1594734930;2020-07-14 10:55:30;en
ChIJ75JE7ScTzpQR4jhhjuKgK8k;Suellen Cristhina Ipolito da Luz;Claudete Castro_1661995453;Claudete Castro;4;3;Ok;2;1;1661995453;2022-08-31 22:24:13;en
ChIJNQq2cRtozpQR3qT1qsxCX7A;AQUABC;Ilter Vicente_1559497904;Ilter Vicente;5;3;Ok;2;1;1559497904;2019-06-02 14:51:44;en
ChIJAZi3WAdozpQRHc8XqFcQPeE;Pet Shop Aquário;Viviane Lara_1633972807;Viviane Lara;5;3;Ok;2;1;1633972807;2021-10-11 14:20:07;en
ChIJ5aOf6vBnzpQR9_qGZxTW-aE;Clinica Veterinária Mr. Dog (Dra. Ingrid) 30 anos;Roberto Pelison Boni_1569949379;Roberto Pelison Boni;4;3;Ok;2;1;1569949379;2019-10-01 14:02:59;en
ChIJO3Sm6M1CzpQRT4e44fVd3v0;Veterinary Hospital Dom Pedro;Joao C (João C)_1464666956;Joao C (João C);3;3;Ok;2;1;1464666956;2016-05-31 00:55:56;en
ChIJdVfoqetBzpQRXIqsrdzcSKM;clinica ValVet;Felipe Patrao_1695216872;Felipe Patrao;5;3;Ok;2;1;1695216872;2023-09-20 10:34:32;en
ChIJQVTvnR5mzpQRNye9gwFvchQ;Faustino petshop;Marcelo Lucas da silva_1572344063;Marcelo Lucas da silva;3;3;Ok;2;1;1572344063;2019-10-29 07:14:23;en
ChIJwbxPK1ZdzpQRDo6f_37VLHY;Pet Shop Quality Racion;eliana Lima Curly Fro Cabelos cacheado natural_1539261115;eliana Lima Curly Fro Cabelos cacheado natural;5;3;Ok;2;1;1539261115;2018-10-11 09:31:55;en
ChIJkXjqH-FpzpQRecUpAM0rfGU;Villa Vet Clinica Veterinária;Predo Lopes_1628201414;Predo Lopes;5;3;Ok;2;1;1628201414;2021-08-05 19:10:14;en
ChIJYYLc8VVczpQRECSgeRnT3ME;Pet Shop Três Pedras;Rosa Silveira_1535894903;Rosa Silveira;5;3;Ok;2;1;1535894903;2018-09-02 10:28:23;en
ChIJ9UPiYr9nzpQRSqzjN_TCsGw;Pet Shop Mimi II;Maçã Show ,maçã do amor_1644613709;Maçã Show ,maçã do amor;1;1;Nunca entrei;12;2;1644613709;2022-02-11 18:08:29;pt
ChIJN91AS-1czpQRml8nyuDnY34;Ong Sos Cidadania Animal - Clínica Veterinária Popular;Rafaela Jordão_1582635150;Rafaela Jordão;5;5;Pfts;4;1;1582635150;2020-02-25 09:52:30;en
ChIJK_LMKp9vzpQRRycwCoehR88;Banho e Tosa Toque de Carinho;Jaqueline Moura_1604976292;Jaqueline Moura;5;4;Good service.;13;2;1604976292;2020-11-09 23:44:52;pt
ChIJG62qk01pzpQRW8Zc8J57jJQ;Centro Veterinário Seres Giovanni Pirelli;Aline (line)_1635170133;Aline (line);5;4;Good service.;13;2;1635170133;2021-10-25 10:55:33;pt
ChIJ2SX2yf1BzpQRZuODgBhuRhI;Avicultura São Bernardo;Jônatas Sá_1667344681;Jônatas Sá;5;5;Teria um número de WhatsApp pra entra em contando ?;51;10;1667344681;2022-11-01 20:18:01;pt
ChIJYc-fBv9rzpQRHduBtKUFONk;Pet Shop Patriarcas;Dayane Cunha_1549678589;Dayane Cunha;5;4;Good place;10;2;1549678589;2019-02-09 00:16:29;pt
ChIJQSjUig1dzpQR7F0tSc3RXOY;Pet Shop Banho e Tosa Nany;Dr. Marcos Schiavoni_1651402902;Dr. Marcos Schiavoni;4;4;Good place;10;2;1651402902;2022-05-01 08:01:42;pt
ChIJh3axuHdDzpQRKbTECPZowHE;Hospital Veterinário Lado A Lado Animal;marisa leal ribeiro_1664160060;marisa leal ribeiro;5;5;Botimo;6;1;1664160060;2022-09-25 23:41:00;en
ChIJZ25ctstBzpQRWWRq4e4HYbs;Fest Dog;Robson Oliveira_1576672960;Robson Oliveira;2;2;Informam que possuem serviço de táxi dor, mas não possuem.;58;10;1576672960;2019-12-18 09:42:40;pt
ChIJ3Q969XZCzpQRtIke6eJKBa4;Cani & Gatti Clínica Veterinária;Yahanine Dayane_1579220985;Yahanine Dayane;5;5;Go;2;1;1579220985;2020-01-16 21:29:45;en
ChIJnQujNAhvzpQRq1fZ54JT8ok;Nutri Maua Petshop;Kauane de Souza Germano_1726531051;Kauane de Souza Germano;1;1;Uma dúvida, vocês vendem porquinhos da india?;45;7;1726531051;2024-09-16 20:57:31;pt
ChIJXxJq5stnzpQRK0AEJCOnIAk;Pet Shop André;Jeovana Lara_1649251713;Jeovana Lara;5;4;Good service;12;2;1649251713;2022-04-06 10:28:33;pt
ChIJ_eDqpCNCzpQRBI9cKXl0sw4;Avicultura Tuiuiú;VALDIR SECCO_1645914111;VALDIR SECCO;3;4;Good service;12;2;1645914111;2022-02-26 19:21:51;pt
ChIJxX-lXiBxzpQRJ364Ywj-gI8;Casa de Ração Rancho Ferreira;Marco Santana Santana_1707215971;Marco Santana Santana;5;4;Good service;12;2;1707215971;2024-02-06 07:39:31;pt
ChIJm5sz_v5BzpQRJvVk-K0UWQY;Pet Shop Aclimação;cris reis_1551210271;cris reis;4;4;Good service;12;2;1551210271;2019-02-26 16:44:31;pt
ChIJoX3H91RdzpQRlQL8TrQgIxs;Shop Wow Variedades;Bela Thobias_1629846548;Bela Thobias;5;4;Good service;12;2;1629846548;2021-08-24 20:09:08;pt
ChIJ_5lQD71pzpQRMO82A3zyntc;Luís Henrique Favero;Nilson Gaspar_1553958573;Nilson Gaspar;3;4;Good service;12;2;1553958573;2019-03-30 12:09:33;pt
ChIJe-8epPVCzpQRnykSe8DaEfY;Espaço Pet;Antonia Rodrigues dos Santos_1482105569;Antonia Rodrigues dos Santos;3;4;Good service;12;2;1482105569;2016-12-18 21:59:29;pt
ChIJ4W2g2ilyzpQRl5I0RHkp3GY;Rações Maquininha;Rejane Silva_1679128889;Rejane Silva;5;4;Good service;12;2;1679128889;2023-03-18 05:41:29;pt
ChIJ8w4IJh9pzpQRWqyKX6_u0KM;Petz Shopping Mauá;Milene Rudi_1658776380;Milene Rudi;3;3;Normal;6;1;1658776380;2022-07-25 16:13:00;en
ChIJnafOYmNBzpQRyAFi54KqNpc;Veterinária Assunção;Renato Marques_1596495856;Renato Marques;2;2;Sem. Comentário;15;2;1596495856;2020-08-03 20:04:16;pt
ChIJ_yvtUhhxzpQROGsV8CRmhL0;Pet Shop - Casa de Rações Bandeira;Luiz Junior_1491533869;Luiz Junior;1;1;Muito Ruim.;11;2;1491533869;2017-04-06 23:57:49;pt
ChIJV60TWgZszpQRRngGRWe7s4Q;Casa De Raçoes E Acessórios Romano's;davi_1688495201;davi;1;1;Não abre nem a pau;18;5;1688495201;2023-07-04 15:26:41;pt
ChIJUyCnjN4SzpQR1atvNFDK9_o;Pet Shop Portal Do Pet;Eduardo Nunes_1710063073;Eduardo Nunes;1;1;Não é pet shop;14;4;1710063073;2024-03-10 06:31:13;pt
ChIJG3EO47NCzpQRZxyXNJIRzJY;O Espaço Canino;Michelle Castilione_1546859151;Michelle Castilione;5;4;Good price;10;2;1546859151;2019-01-07 09:05:51;pt
ChIJaWZk4itpzpQR-v9agm6LzbI;Super Pet Pet Shop;Marcelo Lobo_1604514075;Marcelo Lobo;5;5;I recommend;11;2;1604514075;2020-11-04 15:21:15;pt
ChIJjRHNWv1pzpQRtsd5xfDk354;Avicultura Kawai;Racoes Belga_1576432020;Racoes Belga;5;5;Service;7;1;1576432020;2019-12-15 14:47:00;pt
ChIJV_j2tZ9DzpQR84EHIcXoITc;Prime ABC Vet;SEM GO PRO_1570126507;SEM GO PRO;5;4;Nice;4;1;1570126507;2019-10-03 15:15:07;en
ChIJfeWoidVpzpQReFOlh8eEhmU;Vet dos Pets;SEM GO PRO_1570126528;SEM GO PRO;5;4;Nice;4;1;1570126528;2019-10-03 15:15:28;en
ChIJq04fDj9szpQRx3YMZ1meGWo;Mundo Pet Shop;oficina shalon_1659986809;oficina shalon;4;4;VCS TEM ZAP?;12;3;1659986809;2022-08-08 16:26:49;pt
ChIJB4OnXDpozpQRlg5U97PPT9s;Pat's Mania Pet Shop;Valdemar Conti_1605873862;Valdemar Conti;4;4;I liked.;8;2;1605873862;2020-11-20 09:04:22;pt
ChIJN91AS-1czpQRml8nyuDnY34;Ong Sos Cidadania Animal - Clínica Veterinária Popular;Adilio Junior_1610929910;Adilio Junior;3;3;Pp;2;1;1610929910;2021-01-17 21:31:50;en
ChIJmYqQfddCzpQRrpHsPOmtz_4;Pets Onaga - Unidade Matriz;Silvia Juliani_1682209468;Silvia Juliani;5;5;Ol;2;1;1682209468;2023-04-22 21:24:28;en
ChIJqYf7GQ5pzpQRV1ESDonD_uU;Banho & Tosa;Jonathan Ferreira Teixeira_1640441002;Jonathan Ferreira Teixeira;1;1;Nunca vi;8;2;1640441002;2021-12-25 11:03:22;pt
ChIJ-_07zrdpzpQRjzU9lhcgghU;Planeta dos pugs Venda de Filhotesndwdwd;dpsp aceco_1569947752;dpsp aceco;5;4;I liked;7;2;1569947752;2019-10-01 13:35:52;pt
ChIJ5QKTULxdzpQR5DT_7H4i9Gk;Centro Veterinário Seres Carrefour São Caetano;Lamildson Rolin_1625183535;Lamildson Rolin;5;4;I liked;7;2;1625183535;2021-07-01 20:52:15;pt
ChIJtV3EZJVezpQRD-7_pjJm_ig;Pet Para Pets;Sarah Melo_1621827840;Sarah Melo;3;3;Ok.;3;1;1621827840;2021-05-24 00:44:00;en
ChIJiU8HuSxBzpQRgG08_fFzkc4;Petz João Firmino;Marcelo Ferreira_1717333082;Marcelo Ferreira;4;3;Ok.;3;1;1717333082;2024-06-02 09:58:02;en
ChIJt1gaxkJczpQRQIB-kWkcTHA;Dra. Zê e os Bichos Pet Shop;Bob Fin_1537273550;Bob Fin;5;3;Ok.;3;1;1537273550;2018-09-18 09:25:50;en
ChIJ20ZNid9DzpQRrZ6RGDb-CQU;Vetnasa Santo André 24 horas - Clínica Veterinária 24h;victor._1731860810;victor.;3;3;ok.;3;1;1731860810;2024-11-17 13:26:50;en
ChIJ_QsGxWppzpQRvl2I1k2rC5Y;Pet Shop Atacado Distribuidor Banho e Tosa entrega a domicilio em Jd Santo André Sertanista São Mateus São Paulo;Bea Medeiros_1678484025;Bea Medeiros;5;5;Vocês tem algum contato via whatsapp?;37;6;1678484025;2023-03-10 18:33:45;pt
ChIJYQIjH_RnzpQRUL9k3OZKlUg;Centro Veterinário Jardim Planalto;LUIZ CARLOS GONÇALVES_1621480792;LUIZ CARLOS GONÇALVES;5;3;Normsl;6;1;1621480792;2021-05-20 00:19:52;en
ChIJ3zo8DiRpzpQRlYt9mHE1awg;Pet Shop Colombo Estética Animal Caça, Pesca & Airsoft;Jorge dos santos_1592704367;Jorge dos santos;5;3;ok;2;1;1592704367;2020-06-20 22:52:47;en
ChIJ-wCY9ZptzpQRfcZ1SyKAX4s;Pet Shop Nipon, 720;marcos domingues_1722879833;marcos domingues;5;3;ok;2;1;1722879833;2024-08-05 14:43:53;en
ChIJmYqQfddCzpQRrpHsPOmtz_4;Pets Onaga - Unidade Matriz;Marco Cesar Ferreira_1568396478;Marco Cesar Ferreira;5;3;ok;2;1;1568396478;2019-09-13 14:41:18;en
ChIJmxICiS5DzpQRmG_2xGbiOTk;Pet Shop Boa Vista & Clínica Veterinária;CANAL DE TUDO UM POUCO Sds_1465441824;CANAL DE TUDO UM POUCO Sds;5;3;ok;2;1;1465441824;2016-06-09 00:10:24;en
ChIJYYLc8VVczpQRECSgeRnT3ME;Pet Shop Três Pedras;Marcelo Araujo_1603396871;Marcelo Araujo;4;3;ok;2;1;1603396871;2020-10-22 17:01:11;en
ChIJBZr4_cJpzpQRRLuiFm_RqPE;A Toca Clinica Veterinaria e Pet Shop;Vivian Cristina Martins_1678125437;Vivian Cristina Martins;5;5;Exe;3;1;1678125437;2023-03-06 14:57:17;en
ChIJdVvsRIJDzpQRAq7BdyXlVao;Pet Shop Anchieta;Celio Daniel Santos_1681603799;Celio Daniel Santos;5;5;Tv;2;1;1681603799;2023-04-15 21:09:59;en
ChIJ_WWI0JJczpQR7CMakwUaOmw;Vetnasa São Caetano do Sul 24 horas - Clínica Veterinária 24h;Nayara Basso •_1693703377;Nayara Basso •;5;5;Boom;4;1;1693703377;2023-09-02 22:09:37;en
ChIJS2_tHWVDzpQRQQmIqa7UEjs;Kennel Golden Lions;Jotta Rodrigues_1599947542;Jotta Rodrigues;3;5;Boom;4;1;1599947542;2020-09-12 18:52:22;en
ChIJowHpWYpnzpQRBW1p_t_Kl14;Pet Shop Lu Cão;Cleide Camargo_1553714439;Cleide Camargo;5;5;Boom;4;1;1553714439;2019-03-27 16:20:39;en
ChIJ9UPiYr9nzpQRSqzjN_TCsGw;Pet Shop Mimi II;Robson Milone Vieira_1552044660;Robson Milone Vieira;1;1;Não conheço;11;2;1552044660;2019-03-08 08:31:00;pt
ChIJKz9XREJDzpQRvSsQk9CVQD0;Samis Pet Clínica Veterinária;Antonio Iponema_1713435075;Antonio Iponema;5;3;OK;2;1;1713435075;2024-04-18 07:11:15;en
ChIJsdup1IFtzpQREr39sNIVkcU;Abrantes Magnus;Edvaldo Pires De Miranda_1614904840;Edvaldo Pires De Miranda;5;3;OK;2;1;1614904840;2021-03-04 21:40:40;en
ChIJ01XlEuxpzpQRNuFFpZfD_W8;Comércio de Rações Faustina;Juan Bermudez_1722518243;Juan Bermudez;2;2;Rafael;6;1;1722518243;2024-08-01 10:17:23;pt
ChIJqT1cdnNozpQR330uRaoOT1I;Pet Shop Darling Dog’s (Elaine Silva Souza);Claudia Lemes_1711945345;Claudia Lemes;5;5;Melhor possível❣️;17;2;1711945345;2024-04-01 01:22:25;pt
ChIJffWCqc5DzpQR7cWdLt73cS0;Abraham Veterinary Clinic;Flavio Passos_1551577869;Flavio Passos;5;5;James;5;1;1551577869;2019-03-02 22:51:09;en
